7/27/2016 0:00,20160727,2016,Q3,7,Jul,FY2017,FQ1,1,Jul,16-Jul,Jul-16,201607,4,Wed,Weekday
7/28/2016 0:00,20160728,2016,Q3,7,Jul,FY2017,FQ1,1,Jul,16-Jul,Jul-16,201607,5,Thu,Weekday
7/29/2016 0:00,20160729,2016,Q3,7,Jul,FY2017,FQ1,1,Jul,16-Jul,Jul-16,201607,6,Fri,Weekday
7/30/2016 0:00,20160730,2016,Q3,7,Jul,FY2017,FQ1,1,Jul,16-Jul,Jul-16,201607,7,Sat,Weekend
7/31/2016 0:00,20160731,2016,Q3,7,Jul,FY2017,FQ1,1,Jul,16-Jul,Jul-16,201607,1,Sun,Weekend
8/1/2016 0:00,20160801,2016,Q3,8,Aug,FY2017,FQ1,2,Aug,16-Aug,Aug-16,201608,2,Mon,Weekday
8/2/2016 0:00,20160802,2016,Q3,8,Aug,FY2017,FQ1,2,Aug,16-Aug,Aug-16,201608,3,Tue,Weekday
8/3/2016 0:00,20160803,2016,Q3,8,Aug,FY2017,FQ1,2,Aug,16-Aug,Aug-16,201608,4,Wed,Weekday
8/4/2016 0:00,20160804,2016,Q3,8,Aug,FY2017,FQ1,2,Aug,16-Aug,Aug-16,201608,5,Thu,Weekday
8/5/2016 0:00,20160805,2016,Q3,8,Aug,FY2017,FQ1,2,Aug,16-Aug,Aug-16,201608,6,Fri,Weekday
8/6/2016 0:00,20160806,2016,Q3,8,Aug,FY2017,FQ1,2,Aug,16-Aug,Aug-16,201608,7,Sat,Weekend
8/7/2016 0:00,20160807,2016,Q3,8,Aug,FY2017,FQ1,2,Aug,16-Aug,Aug-16,201608,1,Sun,Weekend
8/8/2016 0:00,20160808,2016,Q3,8,Aug,FY2017,FQ1,2,Aug,16-Aug,Aug-16,201608,2,Mon,Weekday
8/9/2016 0:00,20160809,2016,Q3,8,Aug,FY2017,FQ1,2,Aug,16-Aug,Aug-16,201608,3,Tue,Weekday
8/10/2016 0:00,20160810,2016,Q3,8,Aug,FY2017,FQ1,2,Aug,16-Aug,Aug-16,201608,4,Wed,Weekday
8/11/2016 0:00,20160811,2016,Q3,8,Aug,FY2017,FQ1,2,Aug,16-Aug,Aug-16,201608,5,Thu,Weekday
8/12/2016 0:00,20160812,2016,Q3,8,Aug,FY2017,FQ1,2,Aug,16-Aug,Aug-16,201608,6,Fri,Weekday
8/13/2016 0:00,20160813,2016,Q3,8,Aug,FY2017,FQ1,2,Aug,16-Aug,Aug-16,201608,7,Sat,Weekend
8/14/2016 0:00,20160814,2016,Q3,8,Aug,FY2017,FQ1,2,Aug,16-Aug,Aug-16,201608,1,Sun,Weekend
8/15/2016 0:00,20160815,2016,Q3,8,Aug,FY2017,FQ1,2,Aug,16-Aug,Aug-16,201608,2,Mon,Weekday
8/16/2016 0:00,20160816,2016,Q3,8,Aug,FY2017,FQ1,2,Aug,16-Aug,Aug-16,201608,3,Tue,Weekday
8/17/2016 0:00,20160817,2016,Q3,8,Aug,FY2017,FQ1,2,Aug,16-Aug,Aug-16,201608,4,Wed,Weekday
8/18/2016 0:00,20160818,2016,Q3,8,Aug,FY2017,FQ1,2,Aug,16-Aug,Aug-16,201608,5,Thu,Weekday
8/19/2016 0:00,20160819,2016,Q3,8,Aug,FY2017,FQ1,2,Aug,16-Aug,Aug-16,201608,6,Fri,Weekday
8/20/2016 0:00,20160820,2016,Q3,8,Aug,FY2017,FQ1,2,Aug,16-Aug,Aug-16,201608,7,Sat,Weekend
8/21/2016 0:00,20160821,2016,Q3,8,Aug,FY2017,FQ1,2,Aug,16-Aug,Aug-16,201608,1,Sun,Weekend
12/25/2015 0:00,20151225,2015,Q4,12,Dec,FY2016,FQ2,6,Dec,15-Dec,Dec-15,201512,6,Fri,Weekday
12/26/2015 0:00,20151226,2015,Q4,12,Dec,FY2016,FQ2,6,Dec,15-Dec,Dec-15,201512,7,Sat,Weekend
12/27/2015 0:00,20151227,2015,Q4,12,Dec,FY2016,FQ2,6,Dec,15-Dec,Dec-15,201512,1,Sun,Weekend
12/28/2015 0:00,20151228,2015,Q4,12,Dec,FY2016,FQ2,6,Dec,15-Dec,Dec-15,201512,2,Mon,Weekday
12/29/2015 0:00,20151229,2015,Q4,12,Dec,FY2016,FQ2,6,Dec,15-Dec,Dec-15,201512,3,Tue,Weekday
12/30/2015 0:00,20151230,2015,Q4,12,Dec,FY2016,FQ2,6,Dec,15-Dec,Dec-15,201512,4,Wed,Weekday
12/31/2015 0:00,20151231,2015,Q4,12,Dec,FY2016,FQ2,6,Dec,15-Dec,Dec-15,201512,5,Thu,Weekday
1/1/2016 0:00,20160101,2016,Q1,1,Jan,FY2016,FQ3,7,Jan,16-Jan,Jan-16,201601,6,Fri,Weekday
1/2/2016 0:00,20160102,2016,Q1,1,Jan,FY2016,FQ3,7,Jan,16-Jan,Jan-16,201601,7,Sat,Weekend
2/13/2016 0:00,20160213,2016,Q1,2,Feb,FY2016,FQ3,8,Feb,16-Feb,Feb-16,201602,7,Sat,Weekend
2/14/2016 0:00,20160214,2016,Q1,2,Feb,FY2016,FQ3,8,Feb,16-Feb,Feb-16,201602,1,Sun,Weekend
2/15/2016 0:00,20160215,2016,Q1,2,Feb,FY2016,FQ3,8,Feb,16-Feb,Feb-16,201602,2,Mon,Weekday
2/16/2016 0:00,20160216,2016,Q1,2,Feb,FY2016,FQ3,8,Feb,16-Feb,Feb-16,201602,3,Tue,Weekday
2/17/2016 0:00,20160217,2016,Q1,2,Feb,FY2016,FQ3,8,Feb,16-Feb,Feb-16,201602,4,Wed,Weekday
2/18/2016 0:00,20160218,2016,Q1,2,Feb,FY2016,FQ3,8,Feb,16-Feb,Feb-16,201602,5,Thu,Weekday
2/19/2016 0:00,20160219,2016,Q1,2,Feb,FY2016,FQ3,8,Feb,16-Feb,Feb-16,201602,6,Fri,Weekday
2/20/2016 0:00,20160220,2016,Q1,2,Feb,FY2016,FQ3,8,Feb,16-Feb,Feb-16,201602,7,Sat,Weekend
2/21/2016 0:00,20160221,2016,Q1,2,Feb,FY2016,FQ3,8,Feb,16-Feb,Feb-16,201602,1,Sun,Weekend
2/22/2016 0:00,20160222,2016,Q1,2,Feb,FY2016,FQ3,8,Feb,16-Feb,Feb-16,201602,2,Mon,Weekday
2/23/2016 0:00,20160223,2016,Q1,2,Feb,FY2016,FQ3,8,Feb,16-Feb,Feb-16,201602,3,Tue,Weekday
2/24/2016 0:00,20160224,2016,Q1,2,Feb,FY2016,FQ3,8,Feb,16-Feb,Feb-16,201602,4,Wed,Weekday
2/25/2016 0:00,20160225,2016,Q1,2,Feb,FY2016,FQ3,8,Feb,16-Feb,Feb-16,201602,5,Thu,Weekday
2/26/2016 0:00,20160226,2016,Q1,2,Feb,FY2016,FQ3,8,Feb,16-Feb,Feb-16,201602,6,Fri,Weekday
2/27/2016 0:00,20160227,2016,Q1,2,Feb,FY2016,FQ3,8,Feb,16-Feb,Feb-16,201602,7,Sat,Weekend
2/28/2016 0:00,20160228,2016,Q1,2,Feb,FY2016,FQ3,8,Feb,16-Feb,Feb-16,201602,1,Sun,Weekend
2/29/2016 0:00,20160229,2016,Q1,2,Feb,FY2016,FQ3,8,Feb,16-Feb,Feb-16,201602,2,Mon,Weekday
3/1/2016 0:00,20160301,2016,Q1,3,Mar,FY2016,FQ3,9,Mar,16-Mar,Mar-16,201603,3,Tue,Weekday
3/2/2016 0:00,20160302,2016,Q1,3,Mar,FY2016,FQ3,9,Mar,16-Mar,Mar-16,201603,4,Wed,Weekday
3/3/2016 0:00,20160303,2016,Q1,3,Mar,FY2016,FQ3,9,Mar,16-Mar,Mar-16,201603,5,Thu,Weekday
3/4/2016 0:00,20160304,2016,Q1,3,Mar,FY2016,FQ3,9,Mar,16-Mar,Mar-16,201603,6,Fri,Weekday
3/5/2016 0:00,20160305,2016,Q1,3,Mar,FY2016,FQ3,9,Mar,16-Mar,Mar-16,201603,7,Sat,Weekend
3/6/2016 0:00,20160306,2016,Q1,3,Mar,FY2016,FQ3,9,Mar,16-Mar,Mar-16,201603,1,Sun,Weekend
3/7/2016 0:00,20160307,2016,Q1,3,Mar,FY2016,FQ3,9,Mar,16-Mar,Mar-16,201603,2,Mon,Weekday
3/8/2016 0:00,20160308,2016,Q1,3,Mar,FY2016,FQ3,9,Mar,16-Mar,Mar-16,201603,3,Tue,Weekday
3/9/2016 0:00,20160309,2016,Q1,3,Mar,FY2016,FQ3,9,Mar,16-Mar,Mar-16,201603,4,Wed,Weekday
3/10/2016 0:00,20160310,2016,Q1,3,Mar,FY2016,FQ3,9,Mar,16-Mar,Mar-16,201603,5,Thu,Weekday
3/11/2016 0:00,20160311,2016,Q1,3,Mar,FY2016,FQ3,9,Mar,16-Mar,Mar-16,201603,6,Fri,Weekday
3/12/2016 0:00,20160312,2016,Q1,3,Mar,FY2016,FQ3,9,Mar,16-Mar,Mar-16,201603,7,Sat,Weekend
3/13/2016 0:00,20160313,2016,Q1,3,Mar,FY2016,FQ3,9,Mar,16-Mar,Mar-16,201603,1,Sun,Weekend
3/14/2016 0:00,20160314,2016,Q1,3,Mar,FY2016,FQ3,9,Mar,16-Mar,Mar-16,201603,2,Mon,Weekday
3/15/2016 0:00,20160315,2016,Q1,3,Mar,FY2016,FQ3,9,Mar,16-Mar,Mar-16,201603,3,Tue,Weekday
3/16/2016 0:00,20160316,2016,Q1,3,Mar,FY2016,FQ3,9,Mar,16-Mar,Mar-16,201603,4,Wed,Weekday
3/17/2016 0:00,20160317,2016,Q1,3,Mar,FY2016,FQ3,9,Mar,16-Mar,Mar-16,201603,5,Thu,Weekday
3/18/2016 0:00,20160318,2016,Q1,3,Mar,FY2016,FQ3,9,Mar,16-Mar,Mar-16,201603,6,Fri,Weekday
3/19/2016 0:00,20160319,2016,Q1,3,Mar,FY2016,FQ3,9,Mar,16-Mar,Mar-16,201603,7,Sat,Weekend
3/20/2016 0:00,20160320,2016,Q1,3,Mar,FY2016,FQ3,9,Mar,16-Mar,Mar-16,201603,1,Sun,Weekend
3/21/2016 0:00,20160321,2016,Q1,3,Mar,FY2016,FQ3,9,Mar,16-Mar,Mar-16,201603,2,Mon,Weekday
3/22/2016 0:00,20160322,2016,Q1,3,Mar,FY2016,FQ3,9,Mar,16-Mar,Mar-16,201603,3,Tue,Weekday
3/23/2016 0:00,20160323,2016,Q1,3,Mar,FY2016,FQ3,9,Mar,16-Mar,Mar-16,201603,4,Wed,Weekday
3/24/2016 0:00,20160324,2016,Q1,3,Mar,FY2016,FQ3,9,Mar,16-Mar,Mar-16,201603,5,Thu,Weekday
3/25/2016 0:00,20160325,2016,Q1,3,Mar,FY2016,FQ3,9,Mar,16-Mar,Mar-16,201603,6,Fri,Weekday
3/26/2016 0:00,20160326,2016,Q1,3,Mar,FY2016,FQ3,9,Mar,16-Mar,Mar-16,201603,7,Sat,Weekend
3/27/2016 0:00,20160327,2016,Q1,3,Mar,FY2016,FQ3,9,Mar,16-Mar,Mar-16,201603,1,Sun,Weekend
3/28/2016 0:00,20160328,2016,Q1,3,Mar,FY2016,FQ3,9,Mar,16-Mar,Mar-16,201603,2,Mon,Weekday
3/29/2016 0:00,20160329,2016,Q1,3,Mar,FY2016,FQ3,9,Mar,16-Mar,Mar-16,201603,3,Tue,Weekday
3/30/2016 0:00,20160330,2016,Q1,3,Mar,FY2016,FQ3,9,Mar,16-Mar,Mar-16,201603,4,Wed,Weekday
3/31/2016 0:00,20160331,2016,Q1,3,Mar,FY2016,FQ3,9,Mar,16-Mar,Mar-16,201603,5,Thu,Weekday
4/1/2016 0:00,20160401,2016,Q2,4,Apr,FY2016,FQ4,10,Apr,16-Apr,Apr-16,201604,6,Fri,Weekday
4/2/2016 0:00,20160402,2016,Q2,4,Apr,FY2016,FQ4,10,Apr,16-Apr,Apr-16,201604,7,Sat,Weekend
4/12/2016 0:00,20160412,2016,Q2,4,Apr,FY2016,FQ4,10,Apr,16-Apr,Apr-16,201604,3,Tue,Weekday
4/13/2016 0:00,20160413,2016,Q2,4,Apr,FY2016,FQ4,10,Apr,16-Apr,Apr-16,201604,4,Wed,Weekday
4/14/2016 0:00,20160414,2016,Q2,4,Apr,FY2016,FQ4,10,Apr,16-Apr,Apr-16,201604,5,Thu,Weekday
4/15/2016 0:00,20160415,2016,Q2,4,Apr,FY2016,FQ4,10,Apr,16-Apr,Apr-16,201604,6,Fri,Weekday
4/16/2016 0:00,20160416,2016,Q2,4,Apr,FY2016,FQ4,10,Apr,16-Apr,Apr-16,201604,7,Sat,Weekend
4/17/2016 0:00,20160417,2016,Q2,4,Apr,FY2016,FQ4,10,Apr,16-Apr,Apr-16,201604,1,Sun,Weekend
4/18/2016 0:00,20160418,2016,Q2,4,Apr,FY2016,FQ4,10,Apr,16-Apr,Apr-16,201604,2,Mon,Weekday
4/19/2016 0:00,20160419,2016,Q2,4,Apr,FY2016,FQ4,10,Apr,16-Apr,Apr-16,201604,3,Tue,Weekday
4/20/2016 0:00,20160420,2016,Q2,4,Apr,FY2016,FQ4,10,Apr,16-Apr,Apr-16,201604,4,Wed,Weekday
4/21/2016 0:00,20160421,2016,Q2,4,Apr,FY2016,FQ4,10,Apr,16-Apr,Apr-16,201604,5,Thu,Weekday
4/22/2016 0:00,20160422,2016,Q2,4,Apr,FY2016,FQ4,10,Apr,16-Apr,Apr-16,201604,6,Fri,Weekday
4/23/2016 0:00,20160423,2016,Q2,4,Apr,FY2016,FQ4,10,Apr,16-Apr,Apr-16,201604,7,Sat,Weekend
4/24/2016 0:00,20160424,2016,Q2,4,Apr,FY2016,FQ4,10,Apr,16-Apr,Apr-16,201604,1,Sun,Weekend
4/25/2016 0:00,20160425,2016,Q2,4,Apr,FY2016,FQ4,10,Apr,16-Apr,Apr-16,201604,2,Mon,Weekday
4/26/2016 0:00,20160426,2016,Q2,4,Apr,FY2016,FQ4,10,Apr,16-Apr,Apr-16,201604,3,Tue,Weekday
4/27/2016 0:00,20160427,2016,Q2,4,Apr,FY2016,FQ4,10,Apr,16-Apr,Apr-16,201604,4,Wed,Weekday
4/28/2016 0:00,20160428,2016,Q2,4,Apr,FY2016,FQ4,10,Apr,16-Apr,Apr-16,201604,5,Thu,Weekday
4/29/2016 0:00,20160429,2016,Q2,4,Apr,FY2016,FQ4,10,Apr,16-Apr,Apr-16,201604,6,Fri,Weekday
4/30/2016 0:00,20160430,2016,Q2,4,Apr,FY2016,FQ4,10,Apr,16-Apr,Apr-16,201604,7,Sat,Weekend
5/1/2016 0:00,20160501,2016,Q2,5,May,FY2016,FQ4,11,May,16-May,May-16,201605,1,Sun,Weekend
5/2/2016 0:00,20160502,2016,Q2,5,May,FY2016,FQ4,11,May,16-May,May-16,201605,2,Mon,Weekday
5/3/2016 0:00,20160503,2016,Q2,5,May,FY2016,FQ4,11,May,16-May,May-16,201605,3,Tue,Weekday
5/4/2016 0:00,20160504,2016,Q2,5,May,FY2016,FQ4,11,May,16-May,May-16,201605,4,Wed,Weekday
5/5/2016 0:00,20160505,2016,Q2,5,May,FY2016,FQ4,11,May,16-May,May-16,201605,5,Thu,Weekday
5/6/2016 0:00,20160506,2016,Q2,5,May,FY2016,FQ4,11,May,16-May,May-16,201605,6,Fri,Weekday
5/7/2016 0:00,20160507,2016,Q2,5,May,FY2016,FQ4,11,May,16-May,May-16,201605,7,Sat,Weekend
5/8/2016 0:00,20160508,2016,Q2,5,May,FY2016,FQ4,11,May,16-May,May-16,201605,1,Sun,Weekend
5/9/2016 0:00,20160509,2016,Q2,5,May,FY2016,FQ4,11,May,16-May,May-16,201605,2,Mon,Weekday
5/10/2016 0:00,20160510,2016,Q2,5,May,FY2016,FQ4,11,May,16-May,May-16,201605,3,Tue,Weekday
5/11/2016 0:00,20160511,2016,Q2,5,May,FY2016,FQ4,11,May,16-May,May-16,201605,4,Wed,Weekday
5/12/2016 0:00,20160512,2016,Q2,5,May,FY2016,FQ4,11,May,16-May,May-16,201605,5,Thu,Weekday
5/13/2016 0:00,20160513,2016,Q2,5,May,FY2016,FQ4,11,May,16-May,May-16,201605,6,Fri,Weekday
5/14/2016 0:00,20160514,2016,Q2,5,May,FY2016,FQ4,11,May,16-May,May-16,201605,7,Sat,Weekend
5/15/2016 0:00,20160515,2016,Q2,5,May,FY2016,FQ4,11,May,16-May,May-16,201605,1,Sun,Weekend
5/16/2016 0:00,20160516,2016,Q2,5,May,FY2016,FQ4,11,May,16-May,May-16,201605,2,Mon,Weekday
5/17/2016 0:00,20160517,2016,Q2,5,May,FY2016,FQ4,11,May,16-May,May-16,201605,3,Tue,Weekday
5/18/2016 0:00,20160518,2016,Q2,5,May,FY2016,FQ4,11,May,16-May,May-16,201605,4,Wed,Weekday
5/19/2016 0:00,20160519,2016,Q2,5,May,FY2016,FQ4,11,May,16-May,May-16,201605,5,Thu,Weekday
5/20/2016 0:00,20160520,2016,Q2,5,May,FY2016,FQ4,11,May,16-May,May-16,201605,6,Fri,Weekday
5/21/2016 0:00,20160521,2016,Q2,5,May,FY2016,FQ4,11,May,16-May,May-16,201605,7,Sat,Weekend
5/22/2016 0:00,20160522,2016,Q2,5,May,FY2016,FQ4,11,May,16-May,May-16,201605,1,Sun,Weekend
9/18/2015 0:00,20150918,2015,Q3,9,Sep,FY2016,FQ1,3,Sep,15-Sep,Sep-15,201509,6,Fri,Weekday
9/19/2015 0:00,20150919,2015,Q3,9,Sep,FY2016,FQ1,3,Sep,15-Sep,Sep-15,201509,7,Sat,Weekend
9/20/2015 0:00,20150920,2015,Q3,9,Sep,FY2016,FQ1,3,Sep,15-Sep,Sep-15,201509,1,Sun,Weekend
9/21/2015 0:00,20150921,2015,Q3,9,Sep,FY2016,FQ1,3,Sep,15-Sep,Sep-15,201509,2,Mon,Weekday
9/22/2015 0:00,20150922,2015,Q3,9,Sep,FY2016,FQ1,3,Sep,15-Sep,Sep-15,201509,3,Tue,Weekday
9/23/2015 0:00,20150923,2015,Q3,9,Sep,FY2016,FQ1,3,Sep,15-Sep,Sep-15,201509,4,Wed,Weekday
9/24/2015 0:00,20150924,2015,Q3,9,Sep,FY2016,FQ1,3,Sep,15-Sep,Sep-15,201509,5,Thu,Weekday
9/25/2015 0:00,20150925,2015,Q3,9,Sep,FY2016,FQ1,3,Sep,15-Sep,Sep-15,201509,6,Fri,Weekday
9/26/2015 0:00,20150926,2015,Q3,9,Sep,FY2016,FQ1,3,Sep,15-Sep,Sep-15,201509,7,Sat,Weekend
9/27/2015 0:00,20150927,2015,Q3,9,Sep,FY2016,FQ1,3,Sep,15-Sep,Sep-15,201509,1,Sun,Weekend
11/6/2015 0:00,20151106,2015,Q4,11,Nov,FY2016,FQ2,5,Nov,15-Nov,Nov-15,201511,6,Fri,Weekday
11/7/2015 0:00,20151107,2015,Q4,11,Nov,FY2016,FQ2,5,Nov,15-Nov,Nov-15,201511,7,Sat,Weekend
11/8/2015 0:00,20151108,2015,Q4,11,Nov,FY2016,FQ2,5,Nov,15-Nov,Nov-15,201511,1,Sun,Weekend
11/9/2015 0:00,20151109,2015,Q4,11,Nov,FY2016,FQ2,5,Nov,15-Nov,Nov-15,201511,2,Mon,Weekday
11/10/2015 0:00,20151110,2015,Q4,11,Nov,FY2016,FQ2,5,Nov,15-Nov,Nov-15,201511,3,Tue,Weekday
11/11/2015 0:00,20151111,2015,Q4,11,Nov,FY2016,FQ2,5,Nov,15-Nov,Nov-15,201511,4,Wed,Weekday
11/12/2015 0:00,20151112,2015,Q4,11,Nov,FY2016,FQ2,5,Nov,15-Nov,Nov-15,201511,5,Thu,Weekday
11/13/2015 0:00,20151113,2015,Q4,11,Nov,FY2016,FQ2,5,Nov,15-Nov,Nov-15,201511,6,Fri,Weekday
11/14/2015 0:00,20151114,2015,Q4,11,Nov,FY2016,FQ2,5,Nov,15-Nov,Nov-15,201511,7,Sat,Weekend
11/15/2015 0:00,20151115,2015,Q4,11,Nov,FY2016,FQ2,5,Nov,15-Nov,Nov-15,201511,1,Sun,Weekend
11/16/2015 0:00,20151116,2015,Q4,11,Nov,FY2016,FQ2,5,Nov,15-Nov,Nov-15,201511,2,Mon,Weekday
11/17/2015 0:00,20151117,2015,Q4,11,Nov,FY2016,FQ2,5,Nov,15-Nov,Nov-15,201511,3,Tue,Weekday
11/18/2015 0:00,20151118,2015,Q4,11,Nov,FY2016,FQ2,5,Nov,15-Nov,Nov-15,201511,4,Wed,Weekday
11/19/2015 0:00,20151119,2015,Q4,11,Nov,FY2016,FQ2,5,Nov,15-Nov,Nov-15,201511,5,Thu,Weekday
11/20/2015 0:00,20151120,2015,Q4,11,Nov,FY2016,FQ2,5,Nov,15-Nov,Nov-15,201511,6,Fri,Weekday
11/21/2015 0:00,20151121,2015,Q4,11,Nov,FY2016,FQ2,5,Nov,15-Nov,Nov-15,201511,7,Sat,Weekend
11/22/2015 0:00,20151122,2015,Q4,11,Nov,FY2016,FQ2,5,Nov,15-Nov,Nov-15,201511,1,Sun,Weekend
11/23/2015 0:00,20151123,2015,Q4,11,Nov,FY2016,FQ2,5,Nov,15-Nov,Nov-15,201511,2,Mon,Weekday
11/24/2015 0:00,20151124,2015,Q4,11,Nov,FY2016,FQ2,5,Nov,15-Nov,Nov-15,201511,3,Tue,Weekday
11/25/2015 0:00,20151125,2015,Q4,11,Nov,FY2016,FQ2,5,Nov,15-Nov,Nov-15,201511,4,Wed,Weekday
11/26/2015 0:00,20151126,2015,Q4,11,Nov,FY2016,FQ2,5,Nov,15-Nov,Nov-15,201511,5,Thu,Weekday
11/27/2015 0:00,20151127,2015,Q4,11,Nov,FY2016,FQ2,5,Nov,15-Nov,Nov-15,201511,6,Fri,Weekday
11/28/2015 0:00,20151128,2015,Q4,11,Nov,FY2016,FQ2,5,Nov,15-Nov,Nov-15,201511,7,Sat,Weekend
11/29/2015 0:00,20151129,2015,Q4,11,Nov,FY2016,FQ2,5,Nov,15-Nov,Nov-15,201511,1,Sun,Weekend
11/30/2015 0:00,20151130,2015,Q4,11,Nov,FY2016,FQ2,5,Nov,15-Nov,Nov-15,201511,2,Mon,Weekday
12/1/2015 0:00,20151201,2015,Q4,12,Dec,FY2016,FQ2,6,Dec,15-Dec,Dec-15,201512,3,Tue,Weekday
12/2/2015 0:00,20151202,2015,Q4,12,Dec,FY2016,FQ2,6,Dec,15-Dec,Dec-15,201512,4,Wed,Weekday
12/3/2015 0:00,20151203,2015,Q4,12,Dec,FY2016,FQ2,6,Dec,15-Dec,Dec-15,201512,5,Thu,Weekday
12/4/2015 0:00,20151204,2015,Q4,12,Dec,FY2016,FQ2,6,Dec,15-Dec,Dec-15,201512,6,Fri,Weekday
12/5/2015 0:00,20151205,2015,Q4,12,Dec,FY2016,FQ2,6,Dec,15-Dec,Dec-15,201512,7,Sat,Weekend
12/6/2015 0:00,20151206,2015,Q4,12,Dec,FY2016,FQ2,6,Dec,15-Dec,Dec-15,201512,1,Sun,Weekend
12/7/2015 0:00,20151207,2015,Q4,12,Dec,FY2016,FQ2,6,Dec,15-Dec,Dec-15,201512,2,Mon,Weekday
12/8/2015 0:00,20151208,2015,Q4,12,Dec,FY2016,FQ2,6,Dec,15-Dec,Dec-15,201512,3,Tue,Weekday
12/9/2015 0:00,20151209,2015,Q4,12,Dec,FY2016,FQ2,6,Dec,15-Dec,Dec-15,201512,4,Wed,Weekday
